R38,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.027753464028885, 0.0, 0.0, 0.0, 5.800409335343438, 6.725338950283341, 0.0, 6.308501275651691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'tap': [0.9857574448025976, 0.5111347543387381, 0.12577127813170458, 0.0, 0.0, 0.14708000866277043, 2.485074713837063, 1.7752187415208225, 4.292760115001152, 3.4867345619398415, 5.107405303454094, 5.547377711774591, 2.664361129770696, 2.26193619294752, 1.9556593527350392, 1.5589071697190051, 0.8054497779860492, 3.0607687689772063, 3.546825059295999, 2.8142247426418368, 3.312067338276831, 1.9457033954573473, 1.5513494192359853, 1.9357642825373738], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.18610834615076, 81.23281623435803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 290.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R39,"{'toilet': [0.0, 0.0, 0.0, 4.695858840530693, 0.0, 0.0, 0.0, 5.741042947046713, 4.550588505525076, 9.151417143312187, 13.500830312237749, 0.0, 8.033740554897447, 3.772612178121766, 8.054483818896696, 0.0, 0.0, 0.0, 2.5082295307108096, 0.0, 0.0, 7.361003160546256, 0.0, 0.0], 'tap': [0.8372310659371027, 0.1573579867121525, 0.937776559348414, 0.05954050026462067, 0.0, 0.31467991223699354, 1.9571434739805036, 2.5236375408265173, 3.4495145347000706, 8.119657958271675, 6.66718403206272, 3.262155030299198, 3.902111816071817, 4.490915175038796, 2.4321275364603485, 2.8400054467906326, 3.848362965733837, 2.0358372709872516, 4.395492163209042, 5.541058785445727, 1.6529235355168923, 3.725147679836126, 2.3555604745375742, 1.968594235132947], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.97595758910801, 0.0, 74.45395103565208, 0.0, 0.0, 0.0], 'actors': 3.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 190.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R34,"{'toilet': [0.0, 11.237169531008197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.999193544389442, 3.0812768145530263, 8.703981435805934, 0.0, 14.442025005116992, 0.0, 0.0, 0.0, 8.698889512721637, 14.503274290365065, 5.876908675069465, 0.0, 9.288544727298786, 16.494758216853615, 0.0], 'tap': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.816927435564441, 3.9458996795729644, 11.656895011204293, 11.521194009684125, 6.40347512112057, 3.3482027195366575, 6.055387052533634, 3.541562632117021, 3.0961664262632924, 3.7441369111627014, 3.131713094795635, 5.58144534753171, 0.0, 2.240620072344233, 0.44038542813824805, 0.5952493403049905], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.021565806709425, 19.54875954407184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.060685974853605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 4.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 130.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0]}"
R35,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.384155461617085, 0.0, 0.0, 0.0, 0.0, 5.056666700321937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'tap': [1.4486327316247263, 0.014747809901971956, 0.0, 0.20631398616734822, 0.0, 0.4574855888739009, 0.8711619123982974, 1.1106437584514492, 2.1505309233831347, 2.5024625866303816, 3.09060600805385, 2.413832405660372, 1.6666576778173676, 1.5601860609661655, 1.1471045689523391, 0.5426828665322785, 1.2954506162815358, 0.6799308239734052, 2.377488257357019, 2.8708392314353524, 1.8091205501567187, 1.3613764254995202, 1.381213000231495, 1.04817007299], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.51170577168808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 1.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R36,"{'toilet': [11.852750268958367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.55622432412576, 0.0, 0.5122483806157672, 0.0, 0.0, 0.0, 0.0, 5.741283957145323, 2.122632739719204, 0.0, 4.53894588280665, 5.138144416396086, 3.57579231663919, 8.816454831559442, 0.0], 'tap': [3.346805267593483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7254217434683563, 5.671197414770087, 6.236679622418855, 2.7346918160640876, 5.922377440527445, 9.036653560926245, 2.040844316398678, 0.0, 2.9316656860401986, 1.0560014900689951, 0.0, 7.0710908310143195, 6.737292173033712, 4.547483710267226, 3.192538961778374, 4.393762969773294, 1.9380323195479807, 0.0], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.86588297413144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.393502247860457, 0.0, 0.0, 0.0, 0.0], 'actors': 3.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0]}"
R37,"{'toilet': [0.0, 2.681249674177936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.176611362030337, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0695771191608685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.54424941980996, 0.0, 0.0], 'tap': [0.27050967805307424, 0.0, 0.0, 0.08143391561920606, 0.2648589345851337, 0.32910771782183723, 0.6436625984511173, 1.5702436853302066, 2.5455006133661944, 5.554869643087435, 3.167353350205038, 1.7000956439664783, 2.1265466938088418, 1.2067284241743028, 1.1756053653331704, 0.5969800660241691, 1.0107943671978883, 1.017229019908957, 1.4534730582308937, 1.234757620152333, 2.1990199772088266, 0.9513789212504951, 1.771051320194383, 1.1442927274428014], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 94.82021015477818], 'actors': 1.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R30,"{'toilet': [0.0, 3.842783155947915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.118023927275981, 5.856199383381778, 0.0, 0.0, 4.116296642128543, 7.644727505869347, 0.26087063622481016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.263831367509433, 0.0], 'tap': [0.6434054165714921, 0.434512032188981, 0.15740242343923425, 0.0, 0.4762278118466213, 0.15144006099465926, 1.5217802487301577, 3.437683427940493, 3.3536307795537446, 8.572490605577837, 4.662088249837936, 1.5153348707036536, 2.442615664737532, 2.1360107135812227, 2.6210425061120537, 0.9536863366817563, 1.5679521785962272, 1.7051892655203384, 2.6424250849936453, 2.5822221777869947, 2.9488969735788935, 3.3685186458810135, 2.7993322709906807, 1.0435404703011288], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R31,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8255158750626395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'tap': [3.533418881682455, 0.1402603574470071, 0.5708239472520225, 0.0, 0.0, 0.0, 0.0, 2.0584258258397683, 1.0151004200273668, 3.7238869962487144, 1.4750275195336735, 1.3394092614184898, 2.014989659874354, 0.0, 1.1443476621339221, 0.0, 0.5676761086593765, 4.353509016335593, 0.0, 6.643202983599916, 3.130386297373823, 0.0, 0.0, 0.4997156596087748], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.59122053976807, 0.0, 0.0, 0.0, 0.0], 'actors': 1.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R32,"{'toilet': [4.0124065490124945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.03217577353944, 3.2872236228317773, 0.0, 0.0, 0.0, 4.650886391635539, 0.0, 0.0, 0.0, 0.0, 0.0, 8.28491471934818, 0.0, 0.0, 3.7179634457542807, 0.0], 'tap': [0.0, 0.0, 1.340140123788495, 0.0, 0.0, 0.0, 2.8764568919697893, 15.35223186316424, 0.2550093317419018, 0.39400334620746763, 4.9125852282384646, 0.0, 0.692514008918234, 3.419103352670149, 2.8772065511514984, 1.7069641193252119, 2.2378754409697885, 0.0, 0.9873033297047376, 4.232710379998508, 2.8081961210328488, 0.6865337748602417, 2.019264519224218, 5.102409176359471], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R33,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.33594597212125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.309221341043941, 0.0, 0.0, 0.0, 0.0, 0.0], 'tap': [0.0, 0.0, 1.0131718413691095, 0.0, 0.46580994920172064, 0.5958663715089136, 0.0, 0.0, 2.868927560288795, 1.534909530959273, 3.894084951379639, 1.133151467571241, 1.4070871245777152, 1.882818603390016, 3.3527128200911376, 0.9424321902634383, 1.290896976741048, 1.8660084781446704, 0.6814432096450388, 3.664651602609525, 2.5232598633111194, 0.6010497779597401, 1.3050622361634414, 1.260594745781262], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.992856665290052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 1.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R4,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.530623060193663, 0.0, 3.349685398392478, 5.115817869681362, 0.0, 6.451928476317058, 0.0, 0.0, 1.747673037451152, 0.0, 0.0, 3.828693931556094, 5.121837903938902, 0.0, 3.313122947829974, 0.0], 'tap': [0.0, 0.0, 0.0, 0.20286618068250933, 0.0, 0.0, 2.270887338041924, 1.606859793092176, 6.788419829067052, 10.29588158226592, 2.9143297602249767, 3.6580807908311415, 1.795374103394361, 1.4935052481894466, 2.4418346315104604, 2.214906543201792, 0.0, 7.488402461191827, 3.263767271443422, 6.163073014568937, 3.307358411808439, 5.231897839397726, 6.033101114138831, 0.7208808972962657], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 40.82928264882789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.558380379148232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 3.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 170.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R5,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.867652022684114, 0.0, 2.708419905307765, 12.758633032539645, 0.0, 0.0, 0.0, 5.758568687541572, 0.0, 4.427400943378143, 0.0, 0.0, 6.757098591468662, 0.0, 0.0, 0.0, 0.0], 'tap': [0.9071054993373108, 0.1727885752462852, 0.24745596454042978, 0.19755268031947193, 0.0, 0.26367775219025186, 1.3033715117523337, 2.1411568725937493, 3.7118018981386256, 5.613913095189218, 4.065858266810451, 3.6646979700670443, 2.9793024658632685, 1.7564932963958424, 1.9200555244983841, 1.4989564657027703, 1.520718852353731, 2.9201947867631874, 3.5641414765828743, 3.9775623149690778, 2.753899572496514, 2.6542675830722997, 2.1608104914046002, 1.8281126326753274], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.48696132272944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 2.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R6,"{'toilet': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.425879922051646, 8.21201746135693, 0.0, 7.83070530336773, 3.8281761331747552, 0.0, 0.0, 0.0, 0.0, 4.844604794086077, 0.0, 0.0, 0.0, 0.0, 0.0], 'tap': [0.7627148248889752, 0.2231955775798917, 0.5229110972917174, 0.0, 0.0, 0.1851633002828641, 0.5895213613419116, 0.0, 0.9154077421596469, 4.544789793523481, 1.9368009447936363, 3.3576557429444955, 2.9722075083215884, 0.5868201109475863, 1.564125942410609, 0.31793528895841616, 0.5970024280850776, 0.8649768335556907, 3.0349232607700705, 2.1975636351881795, 1.2835971276975726, 1.3650894023172302, 0.7972752072362657, 3.4195181711198237], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.1125062704151, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 1.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R7,"{'toilet': [4.782090448152201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.220200815285335, 0.0, 10.233783931769414, 5.506112484083945, 0.0, 0.0, 0.0, 0.0], 'tap': [0.10063329472440873, 1.1080771219656813, 0.19774100289779178, 0.07857048890673478, 0.0, 0.5002145823626266, 0.32184200602027635, 0.9438519772552586, 3.038106363867993, 2.615169703217082, 2.8319086683916344, 1.5613586248509688, 1.8132891543048943, 2.245678455180635, 1.4459055097022762, 0.8075102419316134, 1.635059206468483, 0.6261999911472789, 2.135397354279627, 1.072822870243992, 2.0238888441457985, 1.2013141783803962, 1.5078177467988638, 2.1162424351168134], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 1.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
R1,"{'toilet': [8.404385487201852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.078690664592667, 15.627432778766474, 0.0, 0.0, 6.7546755744777265, 0.0, 8.619404529089238, 3.7724898870169885, 0.0, 5.10417099887128, 0.0, 0.0, 0.0, 0.0], 'tap': [1.6409724730332549, 0.6951735759247522, 0.0, 0.43466746098314524, 0.32656095282461295, 0.5074175485128131, 1.395839892011228, 2.216360874446237, 6.261864141280162, 7.017266194601778, 3.194465893108976, 5.185197046494436, 2.826755171478842, 2.894056412464619, 3.1192531945751663, 0.9329043926232955, 2.511856279533264, 2.1705731626948426, 6.237090191502234, 2.6535736471026077, 5.629484181317291, 4.346116003565969, 3.1021344676776508, 1.9908988397282534], 'bath': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'shower': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 108.6411192171129, 0.0, 0.0, 0.0, 0.0, 0.0], 'actors': 3.0, 'washing_machine': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'dish_washer': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}"
