     time        	        Q [m^3/dt]        	     BOD5  [g/m^3]        	      COD  [g/m^3]        	       Cu  [g/m^3]        	     Ntot  [g/m^3]        
09.06.2000 00:00:00        	5759.99993        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.06.2000 00:00:00        	1222.40006        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.06.2000 00:00:00        	5145.60004        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.06.2000 00:00:00        	7065.59997        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
13.06.2000 00:00:00        	5759.99999        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.06.2000 00:00:00        	5145.60002        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.06.2000 00:00:00        	5759.99994        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.06.2000 00:00:00        	3225.59998        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
17.06.2000 00:00:00        	2534.40002        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.06.2000 00:00:00        	3193.60003        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
19.06.2000 00:00:00        	4454.40007        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.06.2000 00:00:00        	7065.59997        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.06.2000 00:00:00        	5087.99997        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.06.2000 00:00:00        	3142.40022        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.06.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.06.2000 00:00:00        	2617.60043        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.06.2000 00:00:00        	11520.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.06.2000 00:00:00        	11519.99988        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.06.2000 00:00:00        	7065.60011        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.06.2000 00:00:00        	10905.59991        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.06.2000 00:00:00        	6975.99997        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
30.06.2000 00:00:00        	6342.39987        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.07.2000 00:00:00        	1920.00006        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.07.2000 00:00:00        	512.00016        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.07.2000 00:00:00        	8985.59996        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.07.2000 00:00:00        	7679.99992        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.07.2000 00:00:00        	5145.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
06.07.2000 00:00:00        	5145.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
07.07.2000 00:00:00        	  0.00000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
08.07.2000 00:00:00        	8294.40019        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
09.07.2000 00:00:00        	14054.39956        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.07.2000 00:00:00        	614.40019        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.07.2000 00:00:00        	5062.40003        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.07.2000 00:00:00        	7065.59994        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
13.07.2000 00:00:00        	1849.59991        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.07.2000 00:00:00        	1254.40009        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.07.2000 00:00:00        	4505.59998        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.07.2000 00:00:00        	4454.40016        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
