     time        	        Q [m^3/dt]        	     BOD5  [g/m^3]        	      COD  [g/m^3]        	       Cu  [g/m^3]        	     Ntot  [g/m^3]        
26.02.2000 00:00:00        	  5.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
27.02.2000 00:00:00        	 11.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
28.02.2000 00:00:00        	  4.39200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
29.02.2000 00:00:00        	  6.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
01.03.2000 00:00:00        	  5.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
02.03.2000 00:00:00        	  4.20000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
03.03.2000 00:00:00        	  5.59200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
04.03.2000 00:00:00        	  6.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
05.03.2000 00:00:00        	 11.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
06.03.2000 00:00:00        	  3.79200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
07.03.2000 00:00:00        	  6.79200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
08.03.2000 00:00:00        	  3.60000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
09.03.2000 00:00:00        	  5.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
10.03.2000 00:00:00        	 14.80800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
11.03.2000 00:00:00        	  9.40800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
12.03.2000 00:00:00        	  4.80000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
13.03.2000 00:00:00        	  4.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
14.03.2000 00:00:00        	  5.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
15.03.2000 00:00:00        	  7.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
16.03.2000 00:00:00        	  8.20800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
17.03.2000 00:00:00        	  7.20000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
18.03.2000 00:00:00        	  4.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
19.03.2000 00:00:00        	  4.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
20.03.2000 00:00:00        	  5.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
21.03.2000 00:00:00        	 10.60800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
22.03.2000 00:00:00        	  4.99200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
23.03.2000 00:00:00        	  4.00800        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
24.03.2000 00:00:00        	  2.40000        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
25.03.2000 00:00:00        	  3.79200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
26.03.2000 00:00:00        	  3.79200        	  0.00000        	  0.00000        	  0.00000        	  0.00000        
